album_id;album_date_released;album_image_file;album_producer;album_title;album_tracks;artist_url;tags
17570;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_The_Knight_of_Jaffa_-_20150131115340185.jpg;;The Knight of Jaffa;1;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['experimental', 'beacon', 'improv', 'noise', 'cinematic', 'soundscapes']
17571;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_The_Dimensions_of_Time_-_20150131120027824.jpg;;The Dimensions of Time;1;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['experimental', 'beacon', 'improv', 'soundscapes', 'cinematic', 'noise']
17572;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_The_Death_of_Time_-_20150131120922909.jpg;;The Death of Time;1;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['experimental', 'beacon', 'improv', 'soundscapes', 'cinematic', 'noise']
17573;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_The_Watcher_pt_2_-_20150131121501129.jpg;;The Watcher, pt. 2;2;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['instrumental', 'experimental', 'cinematic', 'noise', 'beacon', 'improv', 'soundscape']
17574;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_The_Watcher_pt_1_-_20150131123301712.jpg;;The Watcher, pt. 1;3;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['experimental', 'cinematic', 'noise', 'beacon', 'improv', 'soundscape']
17576;2/05/2015;https://freemusicarchive.org/file/images/albums/LAZY_SALON_-_LZY_SLN-002_-_20150201182616166.jpg;;LZY_SLN-002;2;http://freemusicarchive.org/music/Lazy_Salon/;[]
17577;2/02/2015;https://freemusicarchive.org/file/images/albums/Ana_Bogner_-_Multiple_Proportions_-_20150207152359735.jpg;;Multiple Proportions;4;http://freemusicarchive.org/music/Ana_Bogner/;[]
17578;;https://freemusicarchive.org/file/images/albums/Bit_Laden_-_TIENES_SIDA_EP2_-_20150202103933856.jpg;;TIENES SIDA (EP2);4;http://freemusicarchive.org/music/Bit_Laden/;[]
17579;;https://freemusicarchive.org/file/images/albums/MUTWAWA_-_self-titled_Ormolycka_tape_-_20150202122815474.png;;self-titled (Ormolycka tape);6;http://freemusicarchive.org/music/MUTWAWA/;[]
1758;9/01/2007;https://freemusicarchive.org/file/images/albums/The_Higher_State_-_And_In_Time__If_We_Dont_Realise_7_-_2009113013925585.jpg;;"And In Time / If We Don't Realise 7""";2;http://freemusicarchive.org/music/The_Higher_State/;[]
17581;;https://freemusicarchive.org/file/images/albums/Guillaume_Tucker_-_verdigrismu_-_20150203101159520.jpeg;;verdigris.mu;10;http://freemusicarchive.org/music/Guillaume_Tucker/;['electroacoustic', 'pop', 'sound collage', 'guillaume tucker', 'electronic']
17582;;https://freemusicarchive.org/file/images/albums/Aviscerall_-_Nostalgia_Infinite_-_20150202125317451.jpg;;Nostalgia Infinite;16;http://freemusicarchive.org/music/Aviscerall/;[]
17585;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_Four_Hundred_Dawns_-_20150202150106343.jpg;;Four Hundred Dawns;1;http://freemusicarchive.org/music/Fearless_Super_Pictures/;['experimental', 'beacon', 'soundscapes', 'improv', 'cinematic', 'noise']
17586;2/02/2015;https://freemusicarchive.org/file/images/albums/Christopher_Rave_-_PEAK_-_20150202151331782.jpg;;Peak;4;http://freemusicarchive.org/music/Christopher_Rave/;[]
17587;2/02/2015;https://freemusicarchive.org/file/images/albums/Decktonic_-_Classics_-_20150202221522625.jpg;;Classics;7;http://freemusicarchive.org/music/Decktonic/;[]
17588;;https://freemusicarchive.org/file/images/albums/Kathleen_Martin_-_Haunted_House_of_the_Rising_Sun_-_2015020370141490.jpg;;Haunted House of the Rising Sun;1;http://freemusicarchive.org/music/Kathleen_Martin/;[]
17589;;https://freemusicarchive.org/file/images/albums/Blue_Dot_Sessions_-_Glacier_Quartet_-_20150203105929956.png;;Glacier Quartet;9;http://freemusicarchive.org/music/Blue_Dot_Sessions/;[]
17590;;https://freemusicarchive.org/file/images/albums/Rodger_Stella__Kyle_Clyd_-_MASSIV_live_session_102314_-_20150203120446473.JPG;;MASSIV live session, 10.23.14 on My Castle of Quiet;2;http://freemusicarchive.org/music/Rodger_Stella__Kyle_Clyd/;[]
17592;;https://freemusicarchive.org/file/images/albums/Kosta_T_-_V_-_2015020475921793.jpg;;V;15;http://freemusicarchive.org/music/Kosta/;[]
17594;;https://freemusicarchive.org/file/images/albums/__-_NL_-_2015020481726763.jpg;;NL;14;http://freemusicarchive.org/music/Kosta_1385/;[]
17595;;https://freemusicarchive.org/file/images/albums/__-_V_-_2015020481836535.jpg;;V;15;http://freemusicarchive.org/music/Kosta_1385/;[]
17597;;https://freemusicarchive.org/file/images/albums/__-_OIDIOT_-_2015020481200771.jpg;;O%IDIOT;9;http://freemusicarchive.org/music/Kosta_1385/;[]
17598;9/17/2013;https://freemusicarchive.org/file/images/albums/Jan_Strach_-_OOS_-_2015020474319485.jpg;Jan Strach;O.O.S.;11;http://freemusicarchive.org/music/Jan_Strach/;[]
17599;;https://freemusicarchive.org/file/images/albums/Fallen_to_Flux_-_From_the_Outside_Looking_In_-_20150204122202989.jpg;;From the Outside Looking In;4;http://freemusicarchive.org/music/Fallen_to_Flux/;[]
176;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Viridian City;13;http://freemusicarchive.org/music/Ed_Askew/;[]
17601;;https://freemusicarchive.org/file/images/albums/Squire_Tuck_-_Collection_-_20150213154708831.jpg;;Collection;21;http://freemusicarchive.org/music/Squire_Tuck/;[]
17604;8/14/2014;https://freemusicarchive.org/file/images/albums/Blue_Dot_Sessions_-_Modul_Kalimba_-_20150204151855513.jpg;Blue Dot Studios;Modul Kalimba;9;http://freemusicarchive.org/music/Blue_Dot_Sessions/;[]
17605;;https://freemusicarchive.org/file/images/albums/Tentacles_-_Dance_-_20150204155122867.jpg;;Dance;7;http://freemusicarchive.org/music/Tentacles/;[]
17607;;https://freemusicarchive.org/file/images/albums/Uncle_Milk_-_Route_9_-_20150208134921143.jpg;;Route 9;11;http://freemusicarchive.org/music/Uncle_Milk/;['hip hop', 'electronic', 'experimental', 'beats']
17608;2/05/2015;https://freemusicarchive.org/file/images/albums/Azureflux_-_Bipolar_Bear_-_20150204212907430.png;;Bipolar Bear;5;http://freemusicarchive.org/music/Azureflux/;['8bit']
17611;2/05/2015;https://freemusicarchive.org/file/images/albums/Track_Jackit_-_Building_A_New_Chicago_-_20150214173831227.jpg;Notes;Building A New Chicago;11;http://freemusicarchive.org/music/Track_Jackit/;[]
17612;11/15/2013;https://freemusicarchive.org/file/images/albums/pojwlkp_-_Pnoc_Psen_Pdzie_-_2015020551600983.PNG;;Północ Półsen Półdzień;8;http://freemusicarchive.org/music/pojwlkp/;['electroacoustic', 'folk', 'singer-songwriter', 'international', 'pojwlkp']
17613;;https://freemusicarchive.org/file/images/albums/Bryan_Mathys_-_Wild_Heart_-_20150205103839328.jpg;;Wild Heart;4;http://freemusicarchive.org/music/Bryan_Mathys/;[]
17614;12/19/2014;https://freemusicarchive.org/file/images/albums/Marco_Mestichella_-_Treason_-_20150205120102578.jpg;;Treason;2;http://freemusicarchive.org/music/Marco_Mestichella/;[]
17615;12/30/2014;https://freemusicarchive.org/file/images/albums/Dr_Mindflip_-_In_a_Garden_of_Fools_-_20150205121042948.jpg;;In a Garden of Fools;4;http://freemusicarchive.org/music/Dr_Mindflip/;[]
17616;1/02/2015;https://freemusicarchive.org/file/images/albums/Marco_Mestichella_-_Fragments_Of_Light_-_20150205121809284.jpg;;Fragments Of Light;2;http://freemusicarchive.org/music/Marco_Mestichella/;[]
17617;1/23/2015;https://freemusicarchive.org/file/images/albums/Marco_Mestichella_-_Mi_Avvicino_A_Te_-_20150205122322843.jpg;;Mi Avvicino A Te;2;http://freemusicarchive.org/music/Marco_Mestichella/;[]
17618;2/03/2015;https://freemusicarchive.org/file/images/albums/Mr__Mrs_Smith_-_Taxidermy_-_20150205123711512.jpg;;Taxidermy;7;http://freemusicarchive.org/music/Mr__Mrs_Smith/;[]
17619;1/31/2015;https://freemusicarchive.org/file/images/albums/Horse_Lords_-_Live_on_WFMUs_Transpacific_Sound_Paradise_Sat_Jan_31st_-_20150205141120212.jpg;Rob Weisberg;Live on WFMU's Transpacific Sound Paradise: Sat, Jan 31st;3;http://freemusicarchive.org/music/Horse_Lords/;[]
17620;;https://freemusicarchive.org/file/images/albums/DUB_DEPT_-__Cocaphoine_-_20150205144724932.jpg;;Кокафоин (Cocaphoine);3;http://freemusicarchive.org/music/DUB_DEPT/;[]
17621;;https://freemusicarchive.org/file/images/albums/Blackberry_-_Klangfnger_-_20150205151239957.jpg;;Klangfänger;4;http://freemusicarchive.org/music/Blackberry/;[]
17622;2/05/2015;https://freemusicarchive.org/file/images/albums/Mavrothi_Kontanis_-_Mild_Mannered_Rebel_-_Live_at_Zlatne_Uste_Golden_Festival_2015_-_20150205160439884.jpg;;Live at Golden Festival 2015;10;http://freemusicarchive.org/music/Movrothi_Kontanis_-_Mild_Mannered_Rebel/;[]
17623;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_-_20150205172751957.JPG;;Uncomfortably(,) Songwriter;6;http://freemusicarchive.org/music/The_Agrarians/;[]
17625;;https://freemusicarchive.org/file/images/albums/Jahzzar_-_Onus_-_20150206131906717.jpg;;Onus;26;http://freemusicarchive.org/music/Jahzzar/;[]
17626;2/05/2015;https://freemusicarchive.org/file/images/albums/Sherita_-_Live_at_Golden_Festival_2015_-_20150205182112363.jpg;Rob Weisberg;Live at Golden Festival 2015;3;http://freemusicarchive.org/music/Sherita/;[]
17627;2/05/2015;https://freemusicarchive.org/file/images/albums/Madoka_Ogitani_-_Take_a_Walk_-_2015020633624048.jpg;;Take a Walk;5;http://freemusicarchive.org/music/Madoka_Ogitani/;['japan', 'acoustic', 'folk', 'ambient', 'piano']
17628;;https://freemusicarchive.org/file/images/albums/Circus_Marcus_-_Lenclume_-_2015020684252238.jpg;;L'enclume;3;http://freemusicarchive.org/music/CIRCUSMARCUS/;[]
17629;;https://freemusicarchive.org/file/images/albums/Quaro_-_EP_-_20150206115247166.png;;EP;10;http://freemusicarchive.org/music/Quaro/;[]
17630;2/05/2015;https://freemusicarchive.org/file/images/albums/Scott_Holmes_-_Colossal_Stillness_-_20150206120654311.jpg;Scott Holmes;Colossal Stillness (2014);12;http://freemusicarchive.org/music/Scott_Holmes/;['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']
17631;3/12/2012;https://freemusicarchive.org/file/images/albums/Scott_Holmes_-_We_Used_To_Paint_Stars_In_The_Sky_-_20150206120937849.jpg;Scott Holmes;We Used To Paint Stars In The Sky (2012);12;http://freemusicarchive.org/music/Scott_Holmes/;['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']
17632;8/16/2013;https://freemusicarchive.org/file/images/albums/Patrick_Lee_-_The_Limberlost_-_20150206131406958.jpg;;The Limberlost;3;http://freemusicarchive.org/music/Patrick_Lee/;[]
17633;;https://freemusicarchive.org/file/images/albums/Patrick_Lee_-_Twelve_Tusk_Piano_-_20150206132142080.jpg;;Twelve Tusk Piano;2;http://freemusicarchive.org/music/Patrick_Lee/;[]
17634;11/01/2011;https://freemusicarchive.org/file/images/albums/Patrick_Lee_-_1991_-_20150206132743740.jpg;;1991;1;http://freemusicarchive.org/music/Patrick_Lee/;[]
17635;3/01/2005;https://freemusicarchive.org/file/images/albums/Patrick_Lee_-_Owl__A_Suit_Tree_With_Lemons_-_20150206133157299.jpg;;Owl & A Suit Tree With Lemons;1;http://freemusicarchive.org/music/Patrick_Lee/;[]
17636;2/01/2011;https://freemusicarchive.org/file/images/albums/Patrick_Lee_-_Passerine_-_20150206134001448.jpg;;Passerine;1;http://freemusicarchive.org/music/Patrick_Lee/;[]
17637;;https://freemusicarchive.org/file/images/albums/Fyodorovitch_-_Escape_Reality_-_20150206144919133.jpg;;Escape Reality;12;http://freemusicarchive.org/music/Fyodorovitch/;['rock', 'fym family', 'lo-fi', 'fyodorovitch', 'garage', 'pop', 'indie']
17639;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_II_-_20150206174727993.jpg;;Uncomfortably(,) Songwriter Vol. II;7;http://freemusicarchive.org/music/The_Agrarians/;[]
17640;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_III_-_2015020795508768.JPG;;Uncomfortably(,) Songwriter Vol. III;7;http://freemusicarchive.org/music/The_Agrarians/;[]
17641;9/27/2013;https://freemusicarchive.org/file/images/albums/Breakmaster_Cylinder_-_REMIX_TWO_-_Short_Attention_Span_Theater_-_20150207204347590.jpg;;REMIX TWO - Short Attention Span Theater;18;http://freemusicarchive.org/music/Breakmaster_Cylinder/;[]
17644;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_IV_His_Other_Crunk_Jam_Band_-_20150208101124341.jpg;;Uncomfortably(,) Songwriter Vol. IV: His Other Crunk Jam Band;10;http://freemusicarchive.org/music/The_Agrarians/;[]
17646;2/08/2015;https://freemusicarchive.org/file/images/albums/Jaan_Patterson_-_The_Grand_Zaro_-_20150208130029783.JPG;;The Grand Zaro;1;http://freemusicarchive.org/music/Jaan_Patterson/;[]
17647;11/13/2014;https://freemusicarchive.org/file/images/albums/Blue_Dot_Sessions_-_Diner_Gothic_-_20150208132413871.jpg;;Diner Gothic;5;http://freemusicarchive.org/music/Blue_Dot_Sessions/;[]
17648;1/09/2015;https://freemusicarchive.org/file/images/albums/Blue_Dot_Sessions_-_Liquor_Files_-_20150208132717726.jpg;;Liquor Files;5;http://freemusicarchive.org/music/Blue_Dot_Sessions/;[]
17649;2/08/2015;https://freemusicarchive.org/file/images/albums/epsilon_not_-_dayvision_-_20150208161149395.jpg;;dayvision;8;http://freemusicarchive.org/music/Epsilon_Not/;['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']
17650;;https://freemusicarchive.org/file/images/albums/Prana-Bindu_-_Seven_Deadly_Sins_with_Michael_Foster__Gene_Janas_-_20150208152214137.jpg;Matt Sekel;Seven Deadly Sins with Michael Foster & Gene Janas;7;http://freemusicarchive.org/music/Prana-Bindu/;['todd knapp', 'gene moore', 'matt sekel', 'avant garde', 'improv', 'psychedelic', 'free jazz', 'prana-bindu', 'gene janas', 'michael foster']
17651;8/14/2013;https://freemusicarchive.org/file/images/albums/Secrets_Of_The_45_-_Verdant_Peal_-_2015020963730885.jpg;;Verdant Peal;5;http://freemusicarchive.org/music/Secrets_Of_The_45/;[]
17653;;https://freemusicarchive.org/file/images/albums/Fyodorovitch_-_I_Spiral_Down_Like_A_Hobo__-_20150209121125452.jpg;;I Spiral Down Like A Hobo !;2;http://freemusicarchive.org/music/Fyodorovitch/;[]
17658;;https://freemusicarchive.org/file/images/albums/Lord_SC_-_Fragment_EP_-_20150209160744625.jpg;;Fragment EP;15;http://freemusicarchive.org/music/Lord_SC/;[]
17659;;https://freemusicarchive.org/file/images/albums/junior85_-_Aindrias_de_Staicjunior85_-_20150209161714211.jpg;;Aindrias de Staic/junior85;1;http://freemusicarchive.org/music/junior85/;[]
17660;2/09/2015;https://freemusicarchive.org/file/images/albums/Lee_Rosevere_-_Still_Water_-_20150209190602399.jpg;;Still Water;8;http://freemusicarchive.org/music/Lee_Rosevere/;[]
17661;2/01/2015;https://freemusicarchive.org/file/images/albums/Asthmatic_Astronaut_-_Tentacle_Sketches_Vol_1_-_20150209194235843.jpg;;Tentacle Sketches Vol 1;19;http://freemusicarchive.org/music/Asthmatic_Astronaut/;['pop', 'electronic', 'asthmatic astronaut', 'glitch']
17662;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_V_-_20150209192453961.JPG;;Uncomfortably(,) Songwriter Vol. V;6;http://freemusicarchive.org/music/The_Agrarians/;[]
17663;2/09/2015;https://freemusicarchive.org/file/images/albums/Canned_Fit_-_cucharas_de_arena_-_20150209225358822.jpg;;cucharas de arena;7;http://freemusicarchive.org/music/Canned_Fit/;[]
17664;2/09/2015;https://freemusicarchive.org/file/images/albums/morten_rasz_-_microbotics_-_20150209230730216.jpg;;microbotics;5;http://freemusicarchive.org/music/morten_rasz/;[]
17665;2/09/2015;https://freemusicarchive.org/file/images/albums/clara_de_ass_-_nununu_-_20150209231429858.jpg;;nununu;1;http://freemusicarchive.org/music/clara_de_ass/;[]
17667;;https://freemusicarchive.org/file/images/albums/Majestic_Jam_-_Im_Plugged_-_2015021071924282.jpg;;I'm Plugged;4;http://freemusicarchive.org/music/Majestic_Jam/;['acoustic', 'grunge', 'country', 'folk', 'magestic jam', 'singer-songwriter']
17670;;https://freemusicarchive.org/file/images/albums/Amalgamated_Futureless_Artists_-_Super_Spongiform_People_-_20150210100138559.jpg;;Super Spongiform People;9;http://freemusicarchive.org/music/The_Cow_Goes_Moo/;[]
17674;2/23/2012;https://freemusicarchive.org/file/images/albums/Hellenica_-_They_Are_Out_For_Blood_-_20150210145447580.jpg;;They Are Out For Blood;3;http://freemusicarchive.org/music/Hellenica/;[]
17676;2/08/2015;https://freemusicarchive.org/file/images/albums/Martin_Rach_-_Of_Tobakoff_with_Lynn_Wails_-_2017010660102422.JPG;;Of Tobakoff (with Lynn Wails);1;http://freemusicarchive.org/music/Martin_Rach/;[]
17677;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_VI_-_20150210161812653.JPG;;Uncomfortably(,) Songwriter Vol. VI;4;http://freemusicarchive.org/music/The_Agrarians/;[]
17678;;https://freemusicarchive.org/file/images/albums/PC-ONE_-_Wilderness_-_2015021474353375.jpg;;Wilderness;17;http://freemusicarchive.org/music/PC-ONE/;[]
17684;;https://freemusicarchive.org/file/images/albums/JO_-_Obsession_-_20150211171939014.jpg;;Obsession;27;http://freemusicarchive.org/music/JO_1018/;['folk', 'belarus', 'instrumental', 'acoustic', 'minsk', 'indie', 'electronic', 'jo']
17689;2/11/2015;https://freemusicarchive.org/file/images/albums/POVALISHIN_DIVISION_-____-_20150211145152807.jpg;;ИКРА ИЗ МОЛОДЫХ;14;http://freemusicarchive.org/music/POVALISHIN_DIVISION/;[]
17692;2/11/2015;https://freemusicarchive.org/file/images/albums/staRpauSe_singLes_-_20150211152938452.jpg;;staRpauSe singLes;1;http://freemusicarchive.org/music/Starpause/;[]
17693;;https://freemusicarchive.org/file/images/albums/She-Wolf_-_Circles_EP_-_20150211170510089.jpg;;Circles (EP);4;http://freemusicarchive.org/music/She-Wolf/;[]
17695;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_VII_-_20150211184514439.JPG;;Uncomfortably(,) Songwriter Vol. VII;5;http://freemusicarchive.org/music/The_Agrarians/;[]
17696;2/11/2015;https://freemusicarchive.org/file/images/albums/Various_Artists_-_Inflatable_Cheese_-_20150211214258260.jpg;;Inflatable Cheese;7;http://freemusicarchive.org/music/Various_Artists/;['rock n roll', '60s pop', '60s']
17697;2/05/2015;https://freemusicarchive.org/file/images/albums/Pataphysics_-_My_Phones_About_to_Die_-_cassette_-_20150211231854995.gif;;My Phone's About to Die - cassette;26;http://freemusicarchive.org/music/pataphysics/;[]
17698;2/11/2015;https://freemusicarchive.org/file/images/albums/Chester_Hawkins_-_Murmurations_-_20150211230014747.png;;Murmurations;1;http://freemusicarchive.org/music/Chester_Hawkins/;[]
177;1/07/2009;https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Rainy_Day_Song_-_2009113012400148.jpg;;Rainy Day Song;2;http://freemusicarchive.org/music/Ed_Askew/;[]
17703;;https://freemusicarchive.org/file/images/albums/Acid_Eye_-_LOW_-_2015021272431444.jpg;;LOW;4;http://freemusicarchive.org/music/Acid_Eye/;[]
17704;12/18/2014;https://freemusicarchive.org/file/images/albums/Acid_Eye_-_Quiet_-_2015021273235748.jpg;;Quiet;3;http://freemusicarchive.org/music/Acid_Eye/;['fym family', 'indie', 'lo-fi', 'garage rock', 'psychedelic']
17705;2/12/2015;https://freemusicarchive.org/file/images/albums/Zulal_-_Live_at_the_2015_Golden_Festival_-_20150212124831019.jpg;Rob Weisberg;Live at the 2015 Golden Festival;13;http://freemusicarchive.org/music/Zulal/;[]
17706;2/13/2015;https://freemusicarchive.org/file/images/albums/Squire_Tuck_-_Struck_Down_by_Love_-_20150212151047984.jpg;;Lost in the Moment;21;http://freemusicarchive.org/music/Squire_Tuck/;['instrumental rock', 'indie rock', 'acoustic rock', 'rock']
17708;1/17/2015;https://freemusicarchive.org/file/images/albums/101_Kaba_Gaidi_New_York_-_Live_at_Golden_Festival_Jan_17_2015_-_20150212151247457.jpg;Rob Weisberg;Live at Golden Festival: Jan 17, 2015;3;http://freemusicarchive.org/music/101_Kaba_Gaidi_New_York/;[]
17709;;https://freemusicarchive.org/file/images/albums/Spaces_-_Potential_-_20150212151130768.jpg;;Potential;12;http://freemusicarchive.org/music/Spaces/;[]
17711;2/12/2015;https://freemusicarchive.org/file/images/albums/Yale_Womens_Slavic_Chorus_-_Live_at_the_2015_Golden_Fest_-_20150212153943345.jpg;Rob Weisberg;Live at the 2015 Golden Fest;6;http://freemusicarchive.org/music/Yale_Womens_Slavic_Chorus/;[]
17714;2/11/2015;https://freemusicarchive.org/file/images/albums/Les_Sans_Culottes_-_Live_on_WFMUs_The_Evan_-_20150212165337471.JPG;"Evan ""Funk"" Davies";"Live on WFMU's The Evan ""Funk"" Davies Show: Feb 11, 2015";9;http://freemusicarchive.org/music/Les_Sans_Culottes/;['pop', 'international', 'french pop', 'les sans culottes']
17715;8/25/2008;https://freemusicarchive.org/file/images/albums/Project_5am_-_Quixotes_Of_Moons_Fight_The_Windmills_Of_Brixton_-_20150212165235766.jpg;Jason Haye ;Quixotes Of Moons Fight The Windmills Of Brixton;21;http://freemusicarchive.org/music/Project_5am/;['instrumentals', 'somafm', 'brixton', 'afrofuturism', 'netlabel', 'ginsberg', 'monotonik', 'soundtrack', 'ambient electronic', 'downtempo chill-out', 'electronic glitch idm experimental']
17716;;https://freemusicarchive.org/file/images/albums/Project_5am_-_The_Yellow_Book_-_20150212170052739.JPG;;The Yellow Book;14;http://freemusicarchive.org/music/Project_5am/;['afrofuturism', 'havery peker', 'book', 'yellow', 'project 5am', 'flux without pause', 'electronic glitch idm experimental', 'downtempo chill-out', 'ambient electronic', 'soundtrack', 'electronic']
17717;2/12/2015;https://freemusicarchive.org/file/images/albums/Zingeray_-_Live_at_the_2015_Golden_Fest_-_20150212171130065.jpg;Rob Weisberg;Live at the 2015 Golden Fest;8;http://freemusicarchive.org/music/Zingeray/;[]
17718;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_VIII_-_20150212185255738.JPG;;Uncomfortably(,) Songwriter Vol. VIII:;5;http://freemusicarchive.org/music/The_Agrarians/;[]
17719;2/12/2015;https://freemusicarchive.org/file/images/albums/The_Rories_-_and_then_-_20150212212721171.jpg;;and then;8;http://freemusicarchive.org/music/Rories_The/;[]
17720;2/12/2015;https://freemusicarchive.org/file/images/albums/eduardo_f_rosario_-_obsolescencia_programada_-_20150212213716155.jpg;;obsolescencia programada;4;http://freemusicarchive.org/music/eduardo_f_rosario/;[]
17721;;https://freemusicarchive.org/file/images/albums/last_king_of_poland_-_stormy_castles_-_20150212214434049.jpg;;stormy castles;3;http://freemusicarchive.org/music/last_king_of_poland/;[]
17723;2/10/2015;https://freemusicarchive.org/file/images/albums/Mr__Mrs_Smith_-_Taxidermy_Brought_Back_To_Life_-_2015021383952120.jpg;;Taxidermy: Brought Back To Life;12;http://freemusicarchive.org/music/Mr__Mrs_Smith/;[]
17727;;https://freemusicarchive.org/file/images/albums/The_Agrarians_-_Uncomfortably_Songwriter_Vol_IX_-_20150213172947855.JPG;;Uncomfortably(,) Songwriter Vol. IX;7;http://freemusicarchive.org/music/The_Agrarians/;[]
17729;10/17/2011;https://freemusicarchive.org/file/images/albums/Project_5am_-_The_Cecilia_Way_-_2015021484856146.jpg;Jason Haye ;The Cecilia Way;24;http://freemusicarchive.org/music/Project_5am/;['wmfu', 'somafm', 'afrofuturism', 'st cecilia', 'ts eliot', 'idm', 'instrumental', 'downtempo chill-out', 'soundtrack', 'project 5am', 'flux without pause']
17730;11/24/2014;https://freemusicarchive.org/file/images/albums/Flux_Without_Pause_-_-kairos-_In_-_Chronos_-_2015021485558217.jpg;Jason Haye ;-k̶a̶i̶r̶o̶s- In - Chronos;23;http://freemusicarchive.org/music/Flux_Without_Pause/;['soundtrack', 'instrumental', 'afrofuturism', 'stan brakhage', 'spoken word', 'idm', 'poetry', 'project 5am', 'liz berg', 'downtempo', 'flux without pause', 'wfmu']
17731;2/01/2015;https://freemusicarchive.org/file/images/albums/John_Kiran_Fernandes__Alec_Livaditis_-_Live_at_The_World_Famous_212015_-_20150214191939022.jpg;;Live at The World Famous, 2/1/2015;1;http://freemusicarchive.org/music/John_Kiran_Fernandes__Alec_Livaditis/;[]
17732;2/14/2015;https://freemusicarchive.org/file/images/albums/keith_helt_-_an_everal_in_the_nois_count_with_the_mifsifsip_-_20150214212927293.jpg;;an everal in the nois count with the mifsifsip;10;http://freemusicarchive.org/music/keith_helt/;[]
17734;;https://freemusicarchive.org/file/images/albums/Marrach_-_Marrach_-_Ebony_Fires_-_20150215111435686.jpg;;Ebony Fires;1;http://freemusicarchive.org/music/Marrach/;[]
17735;;https://freemusicarchive.org/file/images/albums/Fearless_Super_Pictures_-_Temple_of_Secrets_-_20150215135751635.jpg;;Temple of Secrets;7;http://freemusicarchive.org/music/Fearless_Super_Pictures/;[]
17738;;https://freemusicarchive.org/file/images/albums/SJ_Mellia_-_I_Pointed_My_Rhinophore_Toward_-_20150215175505970.jpg;;I Pointed My Rhinophore Toward;13;http://freemusicarchive.org/music/SJ_Mellia/;[]
1774;8/10/2004;https://freemusicarchive.org/file/images/albums/Intelligence_-_Boredom_and_Terror_-_2009113012729866.jpg;;Boredom and Terror;2;http://freemusicarchive.org/music/Intelligence/;[]
17741;;https://freemusicarchive.org/file/images/albums/Big_Blood_-_Double_Days_I_-_2015021911723956.jpg;;Double Days I;10;http://freemusicarchive.org/music/Big_Blood/;[]
17742;;https://freemusicarchive.org/file/images/albums/Big_Blood_-_Double_Days_II_-_2015021913208338.jpg;;Double Days II;9;http://freemusicarchive.org/music/Big_Blood/;[]
17743;;https://freemusicarchive.org/file/images/albums/Thee_Irma__Louise_-_Emily_Mae_-_2015021745635223.jpg;;Emily Mae;2;http://freemusicarchive.org/music/Thee_Irma__Louise/;[]
17745;2/17/2015;https://freemusicarchive.org/file/images/albums/Squire_Tuck_-_Emotional_Soundscapes_-_20150217162503098.jpg;;Emotional Soundscapes;7;http://freemusicarchive.org/music/Squire_Tuck/;['themes', 'soundscapes', 'instrumentals']
17746;2/18/2015;https://freemusicarchive.org/file/images/albums/Ergo_Phizmiz_-_Fruit_EP_-_2015021861854952.jpg;;Fruit EP;4;http://freemusicarchive.org/music/Ergo_Phizmiz/;[]
17747;;https://freemusicarchive.org/file/images/albums/Tarpigh_-_Miss_the_Sun_the_wrinkly_one_-_2015021901350189.jpg;;Miss the Sun (the wrinkly one);17;http://freemusicarchive.org/music/Tarpigh/;[]
